review_id,run_id,N,true_K,confidence,stop_n_bayes,true_recall_bayes,stop_n_baseline,true_recall_baseline
3,98,1908,15,0.99,1907,1.0,1903,1.0
3,1,1908,15,0.9,1896,1.0,1856,1.0
3,1,1908,15,0.95,1902,1.0,1883,1.0
3,1,1908,15,0.99,1907,1.0,1903,1.0
3,13,1908,15,0.9,1896,1.0,1786,0.9333333333333333
3,13,1908,15,0.95,1902,1.0,1878,1.0
3,13,1908,15,0.99,1907,1.0,1902,1.0
3,87,1908,15,0.9,1896,1.0,1874,1.0
3,87,1908,15,0.95,1902,1.0,1892,1.0
3,87,1908,15,0.99,1907,1.0,1905,1.0
3,27,1908,15,0.9,1896,1.0,1857,1.0
3,27,1908,15,0.95,1902,1.0,1883,1.0
3,27,1908,15,0.99,1907,1.0,1904,1.0
3,46,1908,15,0.9,1896,1.0,1854,1.0
3,46,1908,15,0.95,1902,1.0,1881,1.0
3,46,1908,15,0.99,1907,1.0,1903,1.0
3,6,1908,15,0.9,1896,1.0,1856,1.0
3,6,1908,15,0.95,1902,1.0,1883,1.0
3,6,1908,15,0.99,1907,1.0,1903,1.0
3,84,1908,15,0.9,1896,1.0,1853,1.0
3,84,1908,15,0.95,1902,1.0,1881,1.0
3,84,1908,15,0.99,1907,1.0,1903,1.0
3,19,1908,15,0.9,1896,1.0,1859,1.0
3,19,1908,15,0.95,1902,1.0,1884,1.0
3,19,1908,15,0.99,1907,1.0,1904,1.0
3,69,1908,15,0.9,1896,1.0,1853,1.0
3,69,1908,15,0.95,1902,1.0,1881,1.0
3,69,1908,15,0.99,1907,1.0,1903,1.0
3,57,1908,15,0.9,1896,1.0,1825,1.0
3,57,1908,15,0.95,1902,1.0,1867,1.0
3,57,1908,15,0.99,1907,1.0,1900,1.0
3,60,1908,15,0.9,1896,1.0,1856,1.0
3,60,1908,15,0.95,1902,1.0,1883,1.0
3,60,1908,15,0.99,1907,1.0,1903,1.0
3,70,1908,15,0.9,1896,1.0,1853,1.0
3,70,1908,15,0.95,1902,1.0,1881,1.0
3,70,1908,15,0.99,1907,1.0,1903,1.0
3,41,1908,15,0.9,1896,1.0,1857,1.0
3,41,1908,15,0.95,1902,1.0,1883,1.0
3,41,1908,15,0.99,1907,1.0,1904,1.0
3,100,1908,15,0.9,1896,1.0,1827,1.0
3,100,1908,15,0.95,1902,1.0,1868,1.0
3,100,1908,15,0.99,1907,1.0,1901,1.0
3,53,1908,15,0.9,1896,1.0,1867,1.0
3,53,1908,15,0.95,1902,1.0,1888,1.0
3,53,1908,15,0.99,1907,1.0,1904,1.0
3,21,1908,15,0.9,1896,1.0,1853,1.0
3,21,1908,15,0.95,1902,1.0,1881,1.0
3,21,1908,15,0.99,1907,1.0,1903,1.0
3,20,1908,15,0.9,1896,1.0,1774,0.9333333333333333
3,20,1908,15,0.95,1902,1.0,1874,1.0
3,20,1908,15,0.99,1907,1.0,1902,1.0
3,18,1908,15,0.9,1896,1.0,1864,1.0
3,18,1908,15,0.95,1902,1.0,1886,1.0
3,18,1908,15,0.99,1907,1.0,1904,1.0
3,90,1908,15,0.9,1896,1.0,1855,1.0
3,90,1908,15,0.95,1902,1.0,1882,1.0
3,90,1908,15,0.99,1907,1.0,1903,1.0
3,31,1908,15,0.9,1896,1.0,1857,1.0
3,31,1908,15,0.95,1902,1.0,1883,1.0
3,31,1908,15,0.99,1907,1.0,1904,1.0
3,50,1908,15,0.9,1896,1.0,1808,0.9333333333333333
3,50,1908,15,0.95,1902,1.0,1883,1.0
3,50,1908,15,0.99,1907,1.0,1903,1.0
3,47,1908,15,0.9,1896,1.0,1853,1.0
3,47,1908,15,0.95,1902,1.0,1881,1.0
3,47,1908,15,0.99,1907,1.0,1903,1.0
3,5,1908,15,0.9,1896,1.0,1853,1.0
3,5,1908,15,0.95,1902,1.0,1881,1.0
